id,artist,title,cover_hash,alt_text,confidence,review_triggers,needs_review,approved,created_at,updated_at,confidence_explanation
d35239df-4d5c-4afa-b8bf-664c19fb3370,Congo Natty,Ancestorz (Rootz of Jungle),0111000111010001110011011100010101100001111010011100110010101100,"Sepia-toned image of elderly person with long dreadlocks and white beard styled in a turban, wearing a rugged, rope-like garment.",1,,f,t,2026-07-01 02:18:49.599,2026-07-12 23:36:28.959,
def8fbc8-30f0-4537-9932-e47a4030a934,Paperclip Minimiser,Paperclip Minimiser,1100001110001101101011001001000010111001101110100001101111011001,A person walks a snowy urban sidewalk wearing a green hooded jacket and carrying shopping bags with a car and houses behind.,0,"[""unclear visual focus""]",f,t,2026-07-01 02:27:05.652,2026-07-12 11:46:47.79,
a48535c6-2b68-4611-ae4f-04211457dfd6,Mary Halvorson,Belladonna,1100001010010010100010011001100010110000100110001001110010110100,"Abstract fluid artwork featuring blended pink, blue, green, and black ink-like forms with splatter details.",1,,f,t,2026-07-01 02:22:32.056,2026-07-12 23:36:28.959,
d651a271-ea16-4a69-a65d-ee09a845eaaf,Dr. Feelgood,Down By The Jetty (Collector's Edition),1100100000001011101001101000010010001000110010001100000000100101,Monochrome photo shows four men standing before a jetty with a ship in the background; white background and text around image.,1,,f,t,2026-07-01 02:35:45.32,2026-07-12 23:36:28.959,
a087455b-5e82-4f6e-8448-738f365b2152,DIIV,Live At The Murmrr Theatre ,1010100010001010100000101101000011010000110110001000100010000100,Blurred musical figures with an electric guitar; dominant yellow and dark gray color palette. white text box in upper right.,0,"[""ambiguous main visual element"", ""unclear visual focus""]",f,t,2026-07-01 02:34:47.703,2026-07-08 14:57:15.688,Obscure subject and blurry image.
a12f3688-1f4f-4ee2-8deb-0cd11d77aa61,Tom Skinner,Voices of Bishara,0100010111000001110010011100110110011000110010001110000010110001,"Dense, hand-drawn swirling lines in soft pink on a white background.",1,,f,t,2026-07-01 02:41:29.453,2026-07-12 23:36:28.959,
00d753c5-1108-4b67-b4b1-e0f1ebc749f9,Skullcrusher,Quiet The Room,0000110010110010011100011110010011000100110011001110100000010010,Central arched frame with a thin black outline contains a miniature red-brick house with white trim and illuminated front door.,1,,f,t,2026-07-01 02:54:56.763,2026-07-12 23:36:28.959,
b632c6bd-f340-4c26-80cf-44e2a981f661,Chad Taylor Trio,The Reel,0010001100001111000101110011001100100011000011110000111000001100,Dark purple background; abstract central pink circular design with black line and dot patterns. Album artist names up and down.,0,"[""highly abstract artwork""]",f,t,2026-07-01 03:11:08.895,2026-07-11 21:41:12.11,
3ff0cd6b-6f55-4c97-bfa8-a1fe741a526c,Nihiloxica,Kaloli Recycled,1001001110110110110011000001100000011100110011011011100110001010,"Large birds on a trash mound; digital distortions create vertical dripping layers below the surface, showing mixed waste material.",1,,f,t,2026-07-01 03:00:43.258,2026-07-12 23:36:28.959,
ece0d669-f1d2-42f8-89da-2e536b16afee,Junior Boys,Waiting Game,1000110010010100100011101000111010100000100101000000000000000000,"Dark serif-font text that says ""Junior Boys"" and ""Waiting Game"" above an abstract rectangle of dense interwoven black lines.",1,,f,t,2026-07-01 03:08:41.603,2026-07-12 23:36:28.959,
e3771125-b095-4cbb-8507-a3379665117b,Surface to Air Missive,Shadows Leap,0110000101100001011001010100010101000101011000110110000101100101,Black fingerless glove on a hand extends toward a white paneled door; light-walled indoor setting viewed from low angle.,1,,f,t,2026-07-01 03:07:48.603,2026-07-07 09:39:37.316,
0e57c005-c65c-45ed-bf32-883466287d76,Archers of Loaf,Reason in Decline,0000101000111011001100110111001100010001000110110111011000110110,"Photograph of stone humans grabbing each other. Pink, teal, and red lighting.",0,"[""ambiguous main visual element""]",f,t,2026-07-01 03:11:58.572,2026-07-08 14:57:15.688,Obscure subject of the image.
fcb0ea45-fbba-4dd6-9b01-7d453ab47e7b,Dawn Richard & Spencer Zahn,Pigments,1110100011100100111101010101100011010001111100101010111110111011,Large rocky cliff face with many icicles over a snow-covered terrain; a person in blue stands with arms raised under the cliff.,1,,f,t,2026-07-01 03:19:17.804,2026-07-12 23:36:28.959,
956eb7e0-fc14-4d3b-b70d-e70321b35735,they are gutting a body of water,lucky styles,0011011000110110000101101001000101001100001001010010001101000011,Office with one figure in blue (motion blur) in front and another with blonde hair using a phone. Cartoon character in top right.,1,,t,t,2026-07-01 03:21:27.381,2026-07-12 23:36:28.959,
51b11646-8217-44aa-b535-b04225e77222,Tegan and Sara,Crybaby ,0010001101101001010011000100110001001100000010001000010000000100,"Ice cream cone with a knife slicing through its top against a blue background. ""CRYBABY"" appears in white in the upper right.",1,,f,t,2026-07-01 03:16:06.235,2026-07-12 23:36:28.959,
e9d6b140-6bda-4fc4-bd69-aa0c8596575e,Lucrecia Dalt,¡Ay!,1100110111000110011001110111000010110000101100011000000111100111,A person viewed from above in a flowing purple outfit lying on a wave-like textured blue background.,0,,f,t,2026-07-01 03:14:50.589,2026-07-08 14:57:15.688,"Used the word ""limbs"" instead of just saying arms and legs."
7ef62618-2315-4fc0-8223-df1c55931de1,Better Corners,"Modern Dance Gold, Vol. 1",0100111110100100101001101101001011010000100010001000100100101111,Bright pink irregular circle shape with purple-hued mountains and trees; overlayed on a field with grass and trees.,1,,f,t,2026-07-01 03:26:56.674,2026-07-12 23:36:28.959,
dc860a60-4eb2-430a-baba-f07569160172,Thinking Fellers Union Local 282,Porcelain Entertainments,0110001010010101001100010011001010010010000000100100001111000001,Grainy black-and-white photo of five people standing on a wooden platform against a black background.,1,,f,t,2026-07-01 03:33:00.541,2026-07-12 23:36:28.959,
b2b8f748-c6c6-4674-9b8b-dc60ef6bcf4f,Oren Ambarchi,Shebang,1110100110101101101011101110110010000111000100110001111100111010,"Slice of rainbow-layered cake with striped candle; ""Oren Ambarchi"" and ""Shebang"" in gold in upper right against black.",0,,f,t,2026-07-01 03:23:38.574,2026-07-08 14:57:15.688,Too verbose
2c9bd9a3-913a-41f9-84e1-a452a7f76c42,Jeff Parker / Eric Revis / Nasheet Waits,Eastside Romp,0101000101110001010100010100010101010101010101010101000101110001,Minimalist image with white background black and red vertical strips on both sides with artists and album names at the center.,1,,f,t,2026-07-01 03:47:19.607,2026-07-12 23:36:28.959,
58ada426-5452-4def-a4f2-26825d7045e4,The Mommyheads,Genius Killer,0100000010011110000111100001011000011001000111111000110010100000,"Black-and-white close-up of a snake's head with its mouth open, revealing a surreal interior hallway extending into the distance",1,,f,t,2026-07-01 03:37:13.977,2026-07-12 23:36:28.959,
b8dd6c17-7795-4638-8b0b-53b0ffe82a1b,OFF!,Free LSD,0000011100010011100011100001111010001010100001000100110010001110,Five people gaze at a colorful blueish sky with a flying UFO; large dark blue “OFF!” text with white stars on the left.,0,"[""ambiguous main visual element""]",f,t,2026-07-01 03:41:55.983,2026-07-08 14:57:15.688,
8c71578d-51de-490c-a7cb-41a38f6ae1ee,Xxtarlit⚸,Valentine Reel,1100100111010101101100101000001110000010001000100110001111001001,Neon-green artwork of a long-haired girl glowing-eyed figure on black with wave lines; “VALENTINE REEL” at bottom.,0,"[""unclear visual focus""]",f,t,2026-07-01 03:57:16.079,2026-07-12 23:21:26.148,Did not mention that the figure was a girl.
565b7d0f-c669-4ebd-89d9-15dc7c528b44,Wu-Lu,LOGGERHEAD,0111110101011001010011110100111101101001010011010100010000001101,Photo of people in white t-shirts and dark pants stand in a sparsely decorated room with light green walls on a black background.,1,,f,t,2026-07-01 03:54:16.764,2026-07-12 23:36:28.959,
2c3c7ef4-6702-4ce8-8578-cd475466af6e,Kamikaze Palm Tree,Mint Chip,0000000100100001001100000111001111100110101001101000011110000111,"Abstract stylized illustration of two profile figures on a red background with green leaves, one wears black, the other yellow.",0,"[""highly abstract artwork""]",f,t,2026-07-01 04:00:25.464,2026-07-11 21:10:14.631,
12616d72-a971-40f6-adba-8f5e891ca304,Akusmi,Fleeting Future,0100010010010100101100101110110011010010110110101010101010101010,"Geometric digital artwork featuring a red-lined grid background with scattered circular shapes in red, green, pink, and black.",1,,f,t,2026-07-01 03:58:44.699,2026-07-07 10:33:59.569,
98d1e2cf-d925-4558-a4ef-4e8ef6de2444,Mikel Patrick Avery,Sore Thumb,1000101010100010100011101000111010001010100010101011011010110110,"White thumbprint on solid black background, with a rectangular indentation for the nail and two short horizontal lines below it.",0,,f,t,2026-07-01 04:02:16.82,2026-07-08 14:57:15.688,Large description
ae1d5c8f-7989-4170-8c93-77e940bb34b6,Hot Chip,Freakout/Release,1001011000100111000010100011011000110011010001100001001000010000,"Abstract hand-shaped collage with red, yellow, and green patterns resembling human, birds figures, lines; on a blue background.",0,"[""ambiguous main visual element"", ""complex image with mixed media"", ""highly abstract artwork"", ""possible person misidentification"", ""unclear visual focus""]",f,t,2026-07-01 04:15:54.099,2026-07-11 18:11:56.947,Patterns on the hand figure are abstract and difficult to recognize.
2116aff0-325a-4c98-b060-50681c1391dd,Belief,Belief,0110001101100111100001110010111100011011011100110111001001111011,"Cloud-like forms in blended hues of purple, pink, blue, green, and yellow with vertical pixelation.",0,,f,t,2026-07-01 04:08:48.434,2026-07-12 23:36:28.959,Abstract style thats hard to describe.
2abaa368-ccf2-401b-9f96-4e7e00450d35,Winterhawk,Electric Warriors,1001011010010111111011011100110001110100101110000101100100101100,"Four musicians posing on a grassy riverbank. Black text ""WINTERHAWK"" at top and ""ELECTRIC WARRIORS"" at bottom.",1,,f,t,2026-07-01 04:26:22.463,2026-07-12 23:36:28.959,
14855431-44bf-4fbe-818b-2671ebac1092,Alien Nosejob,Paint It Clear,0100101101100101001001110110010001001001100010100011001000110001,"Abstract image with bold geometric shapes and flowing lines in bright red, blue, green, orange, and white on a dark background.",0,"[""highly abstract artwork""]",f,t,2026-07-01 04:31:05.816,2026-07-11 23:19:45.511,
03e19c1f-d2a3-4d31-bb1e-e5427de8a11e,Lavender Country,Blackberry Rose,0011010000110111001000110010001100001011001010110010101101001001,"Vintage style on a deep blue background, with cream central panel, purple flowers, blue berries, album artist names in center.",1,,f,t,2026-07-01 04:40:19.137,2026-07-12 23:36:28.959,
0961847b-da3a-4dec-8fd6-c13fbd998e53,Dave Miller,Daughter of Experience,0010011101100111010001111100011011000111101000110100010100001011,Black-and-white photograph of a person with long hair and a full beard against a textured wallpaper background.,0,"[""bad image quality"", ""cannot read text confidently"", ""ambiguous main visual element""]",f,t,2026-07-01 04:32:58.1,2026-07-12 23:21:26.148,
f65c3172-e01e-4e7d-a192-6fe172e5739a,Lee Bains + The Glory Fires,Old Time Folks,1100001010000001101000101010001010110110101110101010111010111100,Photo of an urban protest scene with uniformed military personnel and protesters holding signs. Handwritten top-right text.,1,,f,t,2026-07-01 04:34:53.835,2026-07-12 23:36:28.959,
4cdc60eb-4164-4c5e-a737-195b8ae65c1f,Precipitation,Glass Horizon,1101000111011001110000011100000111000101110000101100110111001101,"Seascape photo of calm water, rocky outcrops, light clouds in pale blue sky; left vertical purple panel with amorphous shape.",0,"[""ambiguous main visual element""]",f,t,2026-07-01 05:04:20.331,2026-07-12 23:21:26.148,
4d1b6525-709c-4642-a07f-97d2ed9ce466,The A's,Fruit,1011001001110010010011110110111001001110011001100111011000001111,"Photo of two people lying on a bed amid oversized purple grapes, green vegetable, and orange flower props, and red texted frame.",1,,f,t,2026-07-01 04:42:58.507,2026-07-12 23:36:28.959,
d1c8f239-9292-4a82-aeaa-ce3c56f88589,Executioner's Mask,Winterlong,0000001100011101000111010001110100101101001101010010010110001001,Abstract art with a bubble-shaped circle with purple green gradients; a tall pink draped figure stands beside a dark blue sphere.,0,"[""highly abstract artwork""]",f,t,2026-07-01 05:02:02.135,2026-07-11 23:26:26.39,
a0d29756-b2da-4d0c-966a-3cb6f083498b,Pinky Ann Rihal,Tere Liye,0111100010110110011001001100111010001110001110010111000101000101,"Man and two women pose before blurred purple-magenta lights; texts: “Tere Liye,” “Hindi Disco,” and “PINKY ANN RIHAL.”",0,"[""unclear visual focus""]",f,t,2026-07-01 05:03:10.988,2026-07-12 23:21:26.148,Did not mention that the 3 people were a man and two women.
1b94ca33-0c15-4963-a1b2-36314d9c2373,Kids On A Crime Spree,Fall In Love Not In Line,0111000011110011111100111111000010011000100111001000111010000110,Close-up of 3 white woman with curly hair wearing bold red lipstick and blue-purple eyeshadow against a dark background.,1,,f,t,2026-07-01 05:02:34.212,2026-07-12 23:36:28.959,
7594c8fd-87b4-4ccd-a6dc-5e9394aae314,Gwenno,Tresor,1000001101101101011011000100011000100011100110110100111001100110,A person in a red ruffled-sleeve top leans on a mossy green rock against a grassy field and sky with the album title in the field.,1,,f,t,2026-07-01 05:05:30.961,2026-07-12 23:36:28.959,
7d5a8bd0-fe07-4a5a-aa4c-cbaaa1cb29e6,David Nance,Wet Candles,1101001101011011011010110110100101001001011110010110110111101100,"A melting candle illustration on a small round table with ""David Nance"" in cursive at top and ""Candles In The Rain"" below it.",1,,f,t,2026-07-01 05:12:13.412,2026-07-12 23:36:28.959,
5be8ff29-ac41-441f-8471-a63c973d99e3,Demoralized,Demo,0011001100101111100011110000111100001110010011100000111000001111,Black and white image with square frame in which a hooded abstract figure leans over a distorted face with tooth-like shapes.,0,"[""highly abstract artwork"", ""possible person misidentification""]",f,t,2026-07-01 05:18:35.462,2026-07-11 21:19:43.608,
9e31ef0f-05e2-4708-b380-1f7299df8f56,Saâda Bonaire,1992,1011000001000011010011100010100101100001000001110000111101101000,"Two people in a blurred photograph; one with dark hair wearing beaded necklace, the other with light brown hair; Arabic text below",1,,f,t,2026-07-01 05:25:40.709,2026-07-12 23:36:28.959,
4f9a64b8-9d1a-47ea-88a4-cdec5f5d9e28,Brunhild Ferrari & Christoph Heemann,Stürmische Ruhe,1000111010110011001100110111010001101001010011110110110001101001,"Abstract mixed-media with swirling purple, blue, and red blobs; DNA double-helix patterns visible on the left side.",1,,f,t,2026-07-01 05:17:54.144,2026-07-13 00:00:18.919,
eca2c1b9-8361-4f97-b6ef-ae77e9d689bd,"Daniel Carter, Matthew Shipp, William Parker, Gerald Cleaver",Welcome Adventure! Vol. 2,1101101011000010101110100010101010100111101001110100111101100011,Black-and-white photograph of four people standing before city skyscrapers. Lower section displays names and title.,1,,f,t,2026-07-01 05:31:11.984,2026-07-12 23:36:28.959,
cfdb13bc-0d43-4d6c-9f37-265135b877ec,Irreversible Entanglements,Down To Earth,0111010000110100100110110000101101001111000011110000001100101111,"Six vertical monochrome panels with patterns on a black starry background; yellow, pink, blue  ribbons flow from their bases.",1,,f,t,2026-07-01 05:45:54.551,2026-07-12 23:36:28.959,
e35fd750-8065-4b79-b5df-e304f13377cd,Various Artists,Sharayet El Disco: Egyptian Disco & Boogie Cassettes 1982-1992,1110011001100111011010110100101010110000001111010011111000011011,Two standing and one kneeling person beside 3 long cassette tapes on a colorful path under a starry sky with yellow Arabic text.,1,,f,t,2026-07-01 05:39:54.569,2026-07-12 23:36:28.959,
641b3950-0349-4a64-9dd1-7b09b546ec12,farben,textstar +,1000010011100100111000101110001011100010111010001110001011100010,"Stacked cyan, magenta, yellow, and gray squares form layered layers behind a solid black square; album name and artist white text.",1,,t,t,2026-07-01 05:51:45.206,2026-07-12 23:36:28.959,
2a440d8b-d15c-41a0-89c9-a3b0849b18cb,Faye Webster,Car Therapy Sessions,0100101101101010110010101001111000011100000001100100001100110011,A person in a voluminous blue ruffled gown sits among multiple cellos and violins against a red brick wall backdrop.,1,,f,t,2026-07-01 05:57:42.48,2026-07-06 13:53:06.64,
087520b1-6de5-43ef-86b0-9cbcdd2991e5,Debit,The Long Count,0011000111111001101010011011110110111000001110000111000011111000,Shirtless woman in a bathtub with their face distorted by cracked-glass overlay on a beige background.,0,"[""unclear visual focus""]",f,t,2026-07-01 06:15:26.108,2026-07-12 23:21:26.148,
9a5056c2-8c84-422d-9b99-75715adca1a1,Gigi FM,Magnetite EP,1010100011101100101001001010000011100000111101101011011010110110,Blue stylized figure outlined in orange-yellow tones; light gray background features faint blob-like patterns.,1,,f,t,2026-07-01 06:14:58.838,2026-07-12 23:36:28.959,
ce2a0015-502a-4845-9af1-f299fbb7267b,Various Artists,V4 Visions: Of Love & Androids,1111100111011001110110001001100110001101101000011001000000111100,Black-and-white photo of a man in a tailored suit jacket in front of a woman in leather jacket and white pants.,1,,f,t,2026-07-01 06:26:34.508,2026-07-12 23:36:28.959,
934380c9-63d0-4f9b-b839-fe41638f1c67,Cat Power,Covers,1011000011110001101001101000111010001001101001101010011110100110,Close-up of a blue denim shirt with buttons; a pocket holds a black passport and yellow pencil. 'CAT POWER / COVERS' centered text,1,,f,t,2026-07-01 06:24:04.192,2026-07-12 23:36:28.959,
2fcd2213-b7ba-4017-9722-052a70ac083d,Schmidt-Swartz / Saxsquatch,Schmidt-Swartz / Saxsquatch,1100010111100001011001110110100111110101011101101000000010001000,A square frame on white background with minimalist hand-drawn tree with eye-shaped leaves on striped lines. Text around the frame.,0,"[""highly abstract artwork""]",f,t,2026-07-01 06:38:51.242,2026-07-11 21:00:54.363,
a5b9a0ed-215f-4bd8-8951-8eb6f20d89ce,Loop,Sonancy,1001010110100111010001111000011011001101010010000100010110100111,Abstract digital artwork featuring swirling metallic purple and orange patterns on a black background.,1,,f,t,2026-07-01 06:40:11.677,2026-07-12 23:36:28.959,
93cf02a2-3396-4015-afcc-41073855ea25,Oren Ambarchi / Johan Berthling / Andreas Werliin,Ghosted,0000011001111100011101100110001001101000011000100101001010001000,Nighttime photo of a fenced basketball court with a figure doing a full court shot under streetlights in mist weather.,0,"[""ambiguous main visual element"", ""unclear visual focus""]",f,t,2026-07-01 06:48:40.943,2026-07-11 17:48:14.236,
8de0297a-a5ce-4b7d-b7d9-2d4fb3694ef0,Annea Lockwood,Becoming Air / Into the Vanishing Point,0101111000000110001000100001000101010000111001101010101011001100,"Photo of a pond with a reflection of the sky, with herbs, lily pads and reeds; white album artist text on the top right.",1,,f,t,2026-07-01 06:45:41.937,2026-07-12 23:36:28.959,
eb01c8ce-e160-457c-a04f-8c48f62fe0b4,Tapani Rinne & Juha Mäki-Patola,Open,0101111101111101111011110011111100111001100000110110011111100111,Photograph of textured dark gray and light gray sand formations.,1,,f,t,2026-07-01 06:51:15.78,2026-07-12 23:36:28.959,
6bef94fd-ad9b-42e2-8cc6-90226f552372,DJ Hank,City Stars,0000111100001110000101110011000100110001001100010111000111100001,"Nighttime cityscape with illuminated skyscrapers and vibrant blue, purple, and pink neon lights reflecting buildings against sky.",1,,f,t,2026-07-01 07:05:44.505,2026-07-12 23:36:28.959,
769c89df-b480-43d9-be13-7018a7c60450,Bardo Pond,Slab,0000100100111000110110000001100111001001110000011010010000011100,"Hand-drawn creature resembling a tangled rabbit stands beside bold ""BARDOPOND"" text; a speech bubble above reads ""Slab.""",1,,f,t,2026-07-01 07:00:16.288,2026-07-12 23:36:28.959,
c571a919-182e-43c2-857b-4222a05d4b06,Thurston Moore,Screen Time,1010100010101000101000001010100010001000111100001101001011110010,Stone sculpture of a child seated in a narrow architectural niche reading a large open book with legs tucked and hands on the book,0,"[""ambiguous main visual element""]",f,t,2026-07-01 07:08:57.69,2026-07-08 14:57:15.688,Cannot clearly identify the position of the hands.
2f8c7ddf-f515-4328-b342-b02f21e17ae2,alexalone,ALEXALONEWORLD,0100110101001011110010010100110001001101110010111100011011000110,Illustration featuring a central black oval surrounded by colorful figures and landscapes. Dark background with text on left edge.,0,"[""highly abstract artwork""]",f,t,2026-07-01 07:12:27.005,2026-07-08 14:57:15.688,Unusual illustration style.
2c761dee-6595-4b8c-acee-99cc0b50f3ec,Guided By Voices,Welshpool Frillies,1101001011011010100010001001000111110000011110001111100101110000,"Person in a white bra, lace panties, and black top hat appears under a spray painted collage of colorful circular shapes.",0,"[""sensitive or indecent content""]",f,t,2026-06-30 23:14:30.898,2026-07-12 23:21:26.148,
90d141e2-b17c-41d7-a5c2-1c87ed0e7b6f,Tony Allen & Adrian Younge,Tony Allen JID018,0010011000010111010101100001011001101110100110111011011110011110,"Sepia-toned photo of a drummer with large transparent ""JAZZ IS DEAD"" text overlaid. White border with text above.",1,,f,t,2026-06-30 23:00:27.945,2026-07-12 23:36:28.959,
0db97956-db01-4473-bf3d-67d409a150c4,John Coltrane with Eric Dolphy,Evenings at the Village Gate,0111100101110010101101111011010100110111010011010010010101101100,Black-and-white photo of two musicians playing saxophones in profile; album title in white text and artist in orange text on left,1,,f,t,2026-06-30 23:08:25.277,2026-07-12 23:36:28.959,
cf07dc22-7043-4894-8cf2-9abe63809193,Raum,Daughter,0000011100010111101101111000111000001111001111110011111100111111,Monochrome photograph of ocean waves with a large bright overexposed area on the lower left; hazy sky and grainy texture.,1,,f,t,2026-07-01 07:32:37.12,2026-07-12 23:36:28.959,
4e5041c6-52a9-4382-8a2b-6aa9e6b050ec,branch/Rempis/Flaten/Østvang,Tripel/Dubbel ,0101110101111001000101110001011100010111000101110100000101001001,Minimalist red art with a central white square bordered by yellow; instrument credits on left bottom.,1,,f,t,2026-07-01 07:29:03.932,2026-07-13 00:00:18.919,
ff17b6b8-7275-4e18-b146-900024b88677,Charlie Rumback,Seven Bridges,0011111010100100110100101011001010110011101010111010101110111010,"Abstract art of 3 red rocks, with one resembling a horse, on a red desert with a teal sky having psychedelic shapes.",0,"[""ambiguous main visual element"", ""highly abstract artwork"", ""unclear visual focus""]",f,t,2026-07-01 07:36:40.717,2026-07-08 14:57:15.688,
519a4540-bbe3-48b0-af61-1e9a4e03fb8e,Sky H1,Azure,1110011101100111011000111010011110100111001100011010001110100000,"Central abstract geometric structure in white lines over a textured dark blue background, surrounded by smaller white lines",1,,f,t,2026-07-01 07:29:30.825,2026-07-08 14:57:15.688,
e569391d-aff7-4313-b9f8-818d1ffc6091,Sam Gendel and Sam Wilkes,Music for Saxofone & Bass Guitar More Songs,0000010101101001011010000110100100010011110011001100110000110011,Solid olive green background; center has album title text; geometric arrow and line shapes on bottom under artist text.,1,,f,t,2026-07-01 07:46:45.567,2026-07-13 00:00:18.921,
72c26487-09ae-4f54-877c-be01ec244ef2,Bola Sete,"Samba in Seattle : Live at the Penthouse, 1966-1968",0111001100110011001100110111001110110111101101110111011101100100,Black-and-white photograph of a male musician playing an acoustic guitar. Text on top right show album and artist names.,1,,f,t,2026-07-01 07:42:14.769,2026-07-12 23:36:28.959,
e10b85c1-0cde-4856-99f6-057c52fd3f87,Hiss Golden Messenger,Quietly Blowing It,0011101110000111001100110011001001100110000100111011001111111000,Photograph of a person in green jacket and hat standing in cornfield with short stalks; trees and large circular moon/sun in sky.,1,,f,t,2026-07-01 07:44:23.914,2026-07-12 23:36:28.959,
1f222a93-3c49-45d4-b077-b1e502a41db7,Leo Nocentelli,Another Side,1010110011100001101001001010111010110110110101101101010011010100,Monochrome image of a man with an afro playing guitar to a large crowd on a green background and text above.,1,,f,t,2026-07-01 07:40:14.35,2026-07-12 23:36:28.959,
213dd5df-c74a-4d36-97ea-c4b63fbd2f58,Macie Stewart,Mouth Full of Glass,1011001011010010101100111011000110110001101100001011001011100010,"Photo of an ornate hand reaching for red yellow flowers on blurred green foliage, Chinese characters and ""MOUTH"" on the right",1,,f,t,2026-07-01 07:54:12.361,2026-07-12 23:36:28.959,
171a43fc-4320-4b73-a5aa-48b3259a957b,"Black Country, New Road",For the first time,0110000101000011001001010010010100001111000011111100010101110100,"Photo of a suburban street with a two-story white house with dark shutters, surrounded by autumn-colored trees and power lines.",1,,f,t,2026-07-01 07:58:03.19,2026-07-12 23:36:28.959,
a343822e-9b7a-4ea4-9781-500ab00d81f9,Luke Stewart’s Silt Trio,The Bottom,1100001111011001011110011001011110000111100101111001000101000011,"A textured surface like cracked earth in warm brown and golden tones, with white sans-serif text of the artist and album names.",1,,f,t,2026-07-01 07:53:01.017,2026-07-12 23:36:28.959,
b43d57d6-8dce-4d0b-941a-82039db01a79,J.R. Bohannon,Compulsions,1101111011011110100111101001111010010110111101101100100101011011,"Red desert scene with a giant rock with a hand holding an object, a paper with a clock, and a cutout human face on the ground.",0,"[""unclear visual focus""]",f,t,2026-07-01 07:49:35.255,2026-07-08 14:57:15.688,
d7b148fa-6922-40d7-92da-6ca4dfb60485,Bush Tetras,Rhythm and Paranoia: The Best of Bush Tetras,0111010000110111001100110001011010010110110100010110001101100001,"Black-and-white dense collage lots of people's photo in musical poses (playing instruments, singing into microphones etc).",0,"[""complex image with mixed media"", ""unclear visual focus""]",f,t,2026-07-01 07:58:48.791,2026-07-11 22:10:37.395,Cover contains lots of mixed collage. Visual focus is difficult to identify.
74d259c3-9b9b-4bbe-aff2-67a39c3ef343,Sally Anne Morgan,Cups,1001100000010000110010001000011010011000101010001100101111000111,"A woman figure pouring water from a pitcher beside a ram; background has purple/pink/gold shapes, constellations, and stars.",1,,f,t,2026-07-01 08:00:52.224,2026-07-12 23:36:28.959,
528a505e-0fd3-4175-b8fe-48b44c12ee61,Marissa Nadler,The Path of The Clouds,1110000011101001010011000100110011101100110011001100110011001110,"Black-and-white photo of a long-haired woman with both hands on her head, with grainy, ethereal cloud-like overlays.",0,"[""unclear visual focus""]",f,t,2026-07-01 08:07:18.334,2026-07-12 23:21:26.148,Didn't specify the person was a woman.
ef135efa-7e1e-451b-8da4-c1d7b224c0cc,Makaya McCraven,Deciphering the Message,0100100001001000001000000110001001010010010110011000100110110001,"Collage of texts on beige back with, large bold red black ""DECIPHERING THE MESSAGE"" and smaller black texts of different names.",1,,f,t,2026-07-01 08:08:17.806,2026-07-12 23:36:28.959,
bd0e3754-5740-4eb3-9f13-1f6dd120b01f,Ben Lamar Gay,Open Arms to Open Us,1001001111000101111011000111110001111100011000110100011111100111,"Mixed-media collage with bold pink, green, orange, and black brushstrokes, overlapping shapes, and a large light blue circle left.",0,"[""highly abstract artwork""]",f,t,2026-07-01 08:09:21.088,2026-07-08 14:57:15.688,Abstract painting composition.
f84f762b-e080-45f7-8778-cf3e830d84ce,Carlos Niño & Friends,"More Energy Fields, Current",1010111100011011000110111011100110000101000001010000011100011001,"Grainy blue, purple, and pink gradient photograph with ocean waves crashing against a blue sky background with white foam",1,,f,t,2026-07-01 08:27:18.866,2026-07-12 23:36:28.959,
ba6740b4-99de-457f-8615-d2274611901a,Springtime,Springtime,0011001000110010000100100101011010011011110100111101001101010010,"Painting of three red flowers with smiling faces on a green grass background. ""Springtime"" in cursive is at the top right.",1,,f,t,2026-07-01 08:38:26.015,2026-07-12 23:36:28.959,
d3d5d65c-fbda-4dd9-91c6-1b482720eb4f,Ben Chasny,The Intimate Landscape,1001000010010000001000111011001110010110100001101001111011011010,"Abstract art of black tree silhouettes around a blue-to-orange sky with three celestial circles, and a face silhouette below.",1,,f,t,2026-07-01 08:29:53.657,2026-07-12 23:36:28.959,
8af0452c-7c53-47d1-85b1-39759bf21d3b,Artifacts,...and then there's this,1011000011010100110000001100010011000100111001001101010011000100,"Composition of dense swirling shapes in red, yellow, green, blue, and orange on a white background.",0,"[""highly abstract artwork""]",f,t,2026-07-01 08:34:37.326,2026-07-08 14:57:15.688,Abstract painting on the cover.
c5c282a7-0172-4ebc-9942-b955ed90d975,Nick Mazzarella / Ingebrigt Håker Flaten / Avreeayl Ra,What You Seek is Seeing You,0010111100110011001110110010001100001011000000110001101100110000,"Dense collage frame of layered posters and stickers in blue, white, and brown tones, on black background with text around.",0,"[""bad image quality"", ""complex image with mixed media""]",f,t,2026-07-01 08:43:53.241,2026-07-11 21:56:38.218,
9f54b5ec-e03c-4e64-ab94-3db5ed9956a8,Jake Xerxes Fussell,"At Brooklyn Folk Festival, 2019 ",0100101101001010010011001110110100100101010111010100010100101101,"""Brooklyn Folk Festival 2019"" in red script at top, an eagle holding a banjo and shield beneath. ""Jake Xerxes Fussell"" on banner.",1,,f,t,2026-07-01 08:45:39.835,2026-07-12 23:36:28.959,
